,position,driver_number,date,session_key,meeting_key
1376,11,10,2023-07-28T15:36:21.927000+00:00,9135,1216
1377,13,18,2023-07-28T15:36:21.927000+00:00,9135,1216
1378,14,20,2023-07-28T15:36:21.927000+00:00,9135,1216
1379,9,22,2023-07-28T15:36:21.927000+00:00,9135,1216
1380,12,31,2023-07-28T15:36:21.927000+00:00,9135,1216
1381,10,77,2023-07-28T15:36:21.927000+00:00,9135,1216
1382,3,1,2023-07-28T15:37:15.348000+00:00,9135,1216
1383,2,16,2023-07-28T15:37:15.348000+00:00,9135,1216
1384,1,44,2023-07-28T15:37:15.348000+00:00,9135,1216
1385,4,1,2023-07-28T15:37:18.817000+00:00,9135,1216
1386,8,11,2023-07-28T15:37:18.817000+00:00,9135,1216
1387,6,14,2023-07-28T15:37:18.817000+00:00,9135,1216
1388,3,16,2023-07-28T15:37:18.817000+00:00,9135,1216
1389,5,55,2023-07-28T15:37:18.817000+00:00,9135,1216
1390,2,63,2023-07-28T15:37:18.817000+00:00,9135,1216
1391,7,81,2023-07-28T15:37:18.817000+00:00,9135,1216
1392,5,1,2023-07-28T15:37:23.879000+00:00,9135,1216
1393,9,11,2023-07-28T15:37:23.879000+00:00,9135,1216
1394,7,14,2023-07-28T15:37:23.879000+00:00,9135,1216
1395,4,16,2023-07-28T15:37:23.879000+00:00,9135,1216
1396,10,22,2023-07-28T15:37:23.879000+00:00,9135,1216
1397,6,55,2023-07-28T15:37:23.879000+00:00,9135,1216
1398,3,77,2023-07-28T15:37:23.879000+00:00,9135,1216
1399,8,81,2023-07-28T15:37:23.879000+00:00,9135,1216
1400,6,1,2023-07-28T15:37:32.770000+00:00,9135,1216
1401,12,10,2023-07-28T15:37:32.770000+00:00,9135,1216
1402,10,11,2023-07-28T15:37:32.770000+00:00,9135,1216
1403,8,14,2023-07-28T15:37:32.770000+00:00,9135,1216
1404,5,16,2023-07-28T15:37:32.770000+00:00,9135,1216
1405,14,18,2023-07-28T15:37:32.770000+00:00,9135,1216
1406,4,20,2023-07-28T15:37:32.770000+00:00,9135,1216
1407,11,22,2023-07-28T15:37:32.770000+00:00,9135,1216
1408,13,31,2023-07-28T15:37:32.770000+00:00,9135,1216
1409,7,55,2023-07-28T15:37:32.770000+00:00,9135,1216
1410,9,81,2023-07-28T15:37:32.770000+00:00,9135,1216
1411,7,1,2023-07-28T15:37:42.613000+00:00,9135,1216
1412,13,10,2023-07-28T15:37:42.613000+00:00,9135,1216
1413,11,11,2023-07-28T15:37:42.613000+00:00,9135,1216
1414,9,14,2023-07-28T15:37:42.613000+00:00,9135,1216
1415,6,16,2023-07-28T15:37:42.613000+00:00,9135,1216
1416,4,18,2023-07-28T15:37:42.613000+00:00,9135,1216
1417,5,20,2023-07-28T15:37:42.613000+00:00,9135,1216
1418,12,22,2023-07-28T15:37:42.613000+00:00,9135,1216
1419,14,31,2023-07-28T15:37:42.613000+00:00,9135,1216
1420,8,55,2023-07-28T15:37:42.613000+00:00,9135,1216
1421,10,81,2023-07-28T15:37:42.613000+00:00,9135,1216
1422,8,1,2023-07-28T15:37:49.660000+00:00,9135,1216
1423,10,14,2023-07-28T15:37:49.660000+00:00,9135,1216
1424,7,16,2023-07-28T15:37:49.660000+00:00,9135,1216
1425,5,18,2023-07-28T15:37:49.660000+00:00,9135,1216
1426,6,20,2023-07-28T15:37:49.660000+00:00,9135,1216
1427,9,55,2023-07-28T15:37:49.660000+00:00,9135,1216
1428,3,63,2023-07-28T15:37:49.660000+00:00,9135,1216
1429,4,77,2023-07-28T15:37:49.660000+00:00,9135,1216
1430,2,81,2023-07-28T15:37:49.660000+00:00,9135,1216
1431,9,1,2023-07-28T15:37:59.597000+00:00,9135,1216
1432,2,14,2023-07-28T15:37:59.597000+00:00,9135,1216
1433,8,16,2023-07-28T15:37:59.597000+00:00,9135,1216
1434,6,18,2023-07-28T15:37:59.597000+00:00,9135,1216
1435,7,20,2023-07-28T15:37:59.597000+00:00,9135,1216
1436,10,55,2023-07-28T15:37:59.597000+00:00,9135,1216
1437,4,63,2023-07-28T15:37:59.597000+00:00,9135,1216
1438,5,77,2023-07-28T15:37:59.597000+00:00,9135,1216
1439,3,81,2023-07-28T15:37:59.597000+00:00,9135,1216
1440,10,1,2023-07-28T15:38:05.222000+00:00,9135,1216
1441,14,10,2023-07-28T15:38:05.222000+00:00,9135,1216
1442,12,11,2023-07-28T15:38:05.222000+00:00,9135,1216
1443,9,16,2023-07-28T15:38:05.222000+00:00,9135,1216
1444,7,18,2023-07-28T15:38:05.222000+00:00,9135,1216
1445,8,20,2023-07-28T15:38:05.222000+00:00,9135,1216
1446,13,22,2023-07-28T15:38:05.222000+00:00,9135,1216
1447,6,31,2023-07-28T15:38:05.222000+00:00,9135,1216
1448,11,55,2023-07-28T15:38:05.222000+00:00,9135,1216
1449,11,1,2023-07-28T15:38:17.378000+00:00,9135,1216
1450,4,11,2023-07-28T15:38:17.378000+00:00,9135,1216
1451,10,16,2023-07-28T15:38:17.378000+00:00,9135,1216
1452,8,18,2023-07-28T15:38:17.378000+00:00,9135,1216
1453,9,20,2023-07-28T15:38:17.378000+00:00,9135,1216
1454,7,31,2023-07-28T15:38:17.378000+00:00,9135,1216
1455,12,55,2023-07-28T15:38:17.378000+00:00,9135,1216
1456,5,63,2023-07-28T15:38:17.378000+00:00,9135,1216
1457,6,77,2023-07-28T15:38:17.378000+00:00,9135,1216
1458,5,11,2023-07-28T15:38:26.675000+00:00,9135,1216
1459,3,14,2023-07-28T15:38:26.675000+00:00,9135,1216
1460,1,16,2023-07-28T15:38:26.675000+00:00,9135,1216
1461,9,18,2023-07-28T15:38:26.675000+00:00,9135,1216
1462,10,20,2023-07-28T15:38:26.675000+00:00,9135,1216
1463,8,31,2023-07-28T15:38:26.675000+00:00,9135,1216
1464,2,44,2023-07-28T15:38:26.675000+00:00,9135,1216
1465,6,63,2023-07-28T15:38:26.675000+00:00,9135,1216
1466,7,77,2023-07-28T15:38:26.675000+00:00,9135,1216
1467,4,81,2023-07-28T15:38:26.675000+00:00,9135,1216
1468,2,1,2023-07-28T15:38:34.440000+00:00,9135,1216
1469,6,11,2023-07-28T15:38:34.440000+00:00,9135,1216
1470,4,14,2023-07-28T15:38:34.440000+00:00,9135,1216
1471,10,18,2023-07-28T15:38:34.440000+00:00,9135,1216
1472,11,20,2023-07-28T15:38:34.440000+00:00,9135,1216
1473,9,31,2023-07-28T15:38:34.440000+00:00,9135,1216
1474,3,44,2023-07-28T15:38:34.440000+00:00,9135,1216
1475,7,63,2023-07-28T15:38:34.440000+00:00,9135,1216
1476,8,77,2023-07-28T15:38:34.440000+00:00,9135,1216
1477,5,81,2023-07-28T15:38:34.440000+00:00,9135,1216
1478,7,11,2023-07-28T15:38:42.753000+00:00,9135,1216
1479,5,14,2023-07-28T15:38:42.753000+00:00,9135,1216
1480,11,18,2023-07-28T15:38:42.753000+00:00,9135,1216
1481,12,20,2023-07-28T15:38:42.753000+00:00,9135,1216
1482,10,31,2023-07-28T15:38:42.753000+00:00,9135,1216
1483,4,55,2023-07-28T15:38:42.753000+00:00,9135,1216
1484,8,63,2023-07-28T15:38:42.753000+00:00,9135,1216
1485,9,77,2023-07-28T15:38:42.753000+00:00,9135,1216
1486,6,81,2023-07-28T15:38:42.753000+00:00,9135,1216
1487,10,10,2023-07-28T15:38:50.003000+00:00,9135,1216
1488,12,18,2023-07-28T15:38:50.003000+00:00,9135,1216
1489,13,20,2023-07-28T15:38:50.003000+00:00,9135,1216
1490,14,22,2023-07-28T15:38:50.003000+00:00,9135,1216
1491,11,31,2023-07-28T15:38:50.003000+00:00,9135,1216
1492,11,10,2023-07-28T15:38:59.534000+00:00,9135,1216
1493,13,18,2023-07-28T15:38:59.534000+00:00,9135,1216
1494,14,20,2023-07-28T15:38:59.534000+00:00,9135,1216
1495,9,22,2023-07-28T15:38:59.534000+00:00,9135,1216
1496,12,31,2023-07-28T15:38:59.534000+00:00,9135,1216
1497,10,77,2023-07-28T15:38:59.534000+00:00,9135,1216
1498,3,1,2023-07-28T15:39:13.424000+00:00,9135,1216
1499,2,16,2023-07-28T15:39:13.424000+00:00,9135,1216
1500,1,44,2023-07-28T15:39:13.424000+00:00,9135,1216
1501,4,1,2023-07-28T15:39:17.049000+00:00,9135,1216
1502,8,11,2023-07-28T15:39:17.049000+00:00,9135,1216
1503,6,14,2023-07-28T15:39:17.049000+00:00,9135,1216
1504,3,16,2023-07-28T15:39:17.049000+00:00,9135,1216
1505,5,55,2023-07-28T15:39:17.049000+00:00,9135,1216
1506,2,63,2023-07-28T15:39:17.049000+00:00,9135,1216
1507,7,81,2023-07-28T15:39:17.049000+00:00,9135,1216
1508,5,1,2023-07-28T15:39:21.736000+00:00,9135,1216
1509,9,11,2023-07-28T15:39:21.736000+00:00,9135,1216
1510,7,14,2023-07-28T15:39:21.736000+00:00,9135,1216
1511,4,16,2023-07-28T15:39:21.736000+00:00,9135,1216
1512,10,22,2023-07-28T15:39:21.736000+00:00,9135,1216
1513,2,44,2023-07-28T15:39:21.736000+00:00,9135,1216
1514,6,55,2023-07-28T15:39:21.736000+00:00,9135,1216
1515,3,63,2023-07-28T15:39:21.736000+00:00,9135,1216
1516,1,77,2023-07-28T15:39:21.736000+00:00,9135,1216
1517,8,81,2023-07-28T15:39:21.736000+00:00,9135,1216
1518,6,1,2023-07-28T15:39:30.268000+00:00,9135,1216
1519,12,10,2023-07-28T15:39:30.268000+00:00,9135,1216
1520,10,11,2023-07-28T15:39:30.268000+00:00,9135,1216
1521,8,14,2023-07-28T15:39:30.268000+00:00,9135,1216
1522,5,16,2023-07-28T15:39:30.268000+00:00,9135,1216
1523,14,18,2023-07-28T15:39:30.268000+00:00,9135,1216
1524,1,20,2023-07-28T15:39:30.268000+00:00,9135,1216
1525,11,22,2023-07-28T15:39:30.268000+00:00,9135,1216
1526,13,31,2023-07-28T15:39:30.268000+00:00,9135,1216
1527,3,44,2023-07-28T15:39:30.268000+00:00,9135,1216
1528,7,55,2023-07-28T15:39:30.268000+00:00,9135,1216
1529,4,63,2023-07-28T15:39:30.268000+00:00,9135,1216
1530,2,77,2023-07-28T15:39:30.268000+00:00,9135,1216
1531,9,81,2023-07-28T15:39:30.268000+00:00,9135,1216
1532,7,1,2023-07-28T15:39:41.533000+00:00,9135,1216
1533,13,10,2023-07-28T15:39:41.533000+00:00,9135,1216
1534,11,11,2023-07-28T15:39:41.533000+00:00,9135,1216
1535,9,14,2023-07-28T15:39:41.533000+00:00,9135,1216
1536,6,16,2023-07-28T15:39:41.533000+00:00,9135,1216
1537,5,18,2023-07-28T15:39:41.533000+00:00,9135,1216
1538,12,22,2023-07-28T15:39:41.533000+00:00,9135,1216
1539,14,31,2023-07-28T15:39:41.533000+00:00,9135,1216
1540,8,55,2023-07-28T15:39:41.533000+00:00,9135,1216
1541,10,81,2023-07-28T15:39:41.533000+00:00,9135,1216
1542,8,1,2023-07-28T15:39:46.048000+00:00,9135,1216
1543,10,14,2023-07-28T15:39:46.048000+00:00,9135,1216
1544,7,16,2023-07-28T15:39:46.048000+00:00,9135,1216
1545,6,18,2023-07-28T15:39:46.048000+00:00,9135,1216
1546,2,20,2023-07-28T15:39:46.048000+00:00,9135,1216
1547,4,44,2023-07-28T15:39:46.048000+00:00,9135,1216
1548,9,55,2023-07-28T15:39:46.048000+00:00,9135,1216
1549,5,63,2023-07-28T15:39:46.048000+00:00,9135,1216
1550,3,77,2023-07-28T15:39:46.048000+00:00,9135,1216
1551,1,81,2023-07-28T15:39:46.048000+00:00,9135,1216
1552,9,1,2023-07-28T15:39:57.111000+00:00,9135,1216
1553,3,14,2023-07-28T15:39:57.111000+00:00,9135,1216
1554,8,16,2023-07-28T15:39:57.111000+00:00,9135,1216
1555,7,18,2023-07-28T15:39:57.111000+00:00,9135,1216
1556,5,44,2023-07-28T15:39:57.111000+00:00,9135,1216
1557,10,55,2023-07-28T15:39:57.111000+00:00,9135,1216
1558,6,63,2023-07-28T15:39:57.111000+00:00,9135,1216
1559,4,77,2023-07-28T15:39:57.111000+00:00,9135,1216
1560,10,1,2023-07-28T15:40:01.579000+00:00,9135,1216
1561,14,10,2023-07-28T15:40:01.579000+00:00,9135,1216
1562,12,11,2023-07-28T15:40:01.579000+00:00,9135,1216
1563,4,14,2023-07-28T15:40:01.579000+00:00,9135,1216
1564,9,16,2023-07-28T15:40:01.579000+00:00,9135,1216
1565,8,18,2023-07-28T15:40:01.579000+00:00,9135,1216
1566,3,20,2023-07-28T15:40:01.579000+00:00,9135,1216
1567,13,22,2023-07-28T15:40:01.579000+00:00,9135,1216
1568,2,31,2023-07-28T15:40:01.579000+00:00,9135,1216
1569,6,44,2023-07-28T15:40:01.579000+00:00,9135,1216
1570,11,55,2023-07-28T15:40:01.579000+00:00,9135,1216
1571,7,63,2023-07-28T15:40:01.579000+00:00,9135,1216
1572,5,77,2023-07-28T15:40:01.579000+00:00,9135,1216
1573,11,1,2023-07-28T15:40:13.423000+00:00,9135,1216
1574,1,11,2023-07-28T15:40:13.423000+00:00,9135,1216
1575,5,14,2023-07-28T15:40:13.423000+00:00,9135,1216
1576,10,16,2023-07-28T15:40:13.423000+00:00,9135,1216
1577,9,18,2023-07-28T15:40:13.423000+00:00,9135,1216
1578,4,20,2023-07-28T15:40:13.423000+00:00,9135,1216
1579,3,31,2023-07-28T15:40:13.423000+00:00,9135,1216
1580,7,44,2023-07-28T15:40:13.423000+00:00,9135,1216
1581,12,55,2023-07-28T15:40:13.423000+00:00,9135,1216
1582,8,63,2023-07-28T15:40:13.423000+00:00,9135,1216
1583,6,77,2023-07-28T15:40:13.423000+00:00,9135,1216
1584,2,81,2023-07-28T15:40:13.423000+00:00,9135,1216
1585,6,14,2023-07-28T15:40:22.954000+00:00,9135,1216
1586,2,16,2023-07-28T15:40:22.954000+00:00,9135,1216
1587,10,18,2023-07-28T15:40:22.954000+00:00,9135,1216
1588,5,20,2023-07-28T15:40:22.954000+00:00,9135,1216
1589,4,31,2023-07-28T15:40:22.954000+00:00,9135,1216
1590,8,44,2023-07-28T15:40:22.954000+00:00,9135,1216
1591,9,63,2023-07-28T15:40:22.954000+00:00,9135,1216
1592,7,77,2023-07-28T15:40:22.954000+00:00,9135,1216
1593,3,81,2023-07-28T15:40:22.954000+00:00,9135,1216
1594,1,1,2023-07-28T15:40:29.907000+00:00,9135,1216
1595,2,11,2023-07-28T15:40:29.907000+00:00,9135,1216
1596,7,14,2023-07-28T15:40:29.907000+00:00,9135,1216
1597,3,16,2023-07-28T15:40:29.907000+00:00,9135,1216
1598,11,18,2023-07-28T15:40:29.907000+00:00,9135,1216
1599,6,20,2023-07-28T15:40:29.907000+00:00,9135,1216
1600,5,31,2023-07-28T15:40:29.907000+00:00,9135,1216
1601,9,44,2023-07-28T15:40:29.907000+00:00,9135,1216
1602,10,63,2023-07-28T15:40:29.907000+00:00,9135,1216
1603,8,77,2023-07-28T15:40:29.907000+00:00,9135,1216
1604,4,81,2023-07-28T15:40:29.907000+00:00,9135,1216
1605,12,18,2023-07-28T15:40:40.485000+00:00,9135,1216
1606,10,44,2023-07-28T15:40:40.485000+00:00,9135,1216
1607,9,55,2023-07-28T15:40:40.485000+00:00,9135,1216
1608,11,63,2023-07-28T15:40:40.485000+00:00,9135,1216
1609,6,10,2023-07-28T15:40:46.594000+00:00,9135,1216
1610,8,14,2023-07-28T15:40:46.594000+00:00,9135,1216
1611,13,18,2023-07-28T15:40:46.594000+00:00,9135,1216
1612,7,20,2023-07-28T15:40:46.594000+00:00,9135,1216
1613,14,22,2023-07-28T15:40:46.594000+00:00,9135,1216
1614,11,44,2023-07-28T15:40:46.594000+00:00,9135,1216
1615,10,55,2023-07-28T15:40:46.594000+00:00,9135,1216
1616,12,63,2023-07-28T15:40:46.594000+00:00,9135,1216
1617,9,77,2023-07-28T15:40:46.594000+00:00,9135,1216
1618,9,14,2023-07-28T15:40:56.313000+00:00,9135,1216
1619,14,18,2023-07-28T15:40:56.313000+00:00,9135,1216
1620,8,20,2023-07-28T15:40:56.313000+00:00,9135,1216
1621,7,22,2023-07-28T15:40:56.313000+00:00,9135,1216
1622,12,44,2023-07-28T15:40:56.313000+00:00,9135,1216
1623,11,55,2023-07-28T15:40:56.313000+00:00,9135,1216
1624,13,63,2023-07-28T15:40:56.313000+00:00,9135,1216
1625,10,77,2023-07-28T15:40:56.313000+00:00,9135,1216
1626,7,10,2023-07-28T15:48:51.289000+00:00,9135,1216
1627,10,14,2023-07-28T15:48:51.289000+00:00,9135,1216
1628,9,20,2023-07-28T15:48:51.289000+00:00,9135,1216
1629,8,22,2023-07-28T15:48:51.289000+00:00,9135,1216
1630,6,31,2023-07-28T15:48:51.289000+00:00,9135,1216
1631,4,44,2023-07-28T15:48:51.289000+00:00,9135,1216
1632,12,55,2023-07-28T15:48:51.289000+00:00,9135,1216
1633,11,77,2023-07-28T15:48:51.289000+00:00,9135,1216
1634,5,81,2023-07-28T15:48:51.289000+00:00,9135,1216
1635,8,10,2023-07-28T15:49:07.414000+00:00,9135,1216
1636,11,14,2023-07-28T15:49:07.414000+00:00,9135,1216
1637,4,16,2023-07-28T15:49:07.414000+00:00,9135,1216
1638,3,18,2023-07-28T15:49:07.414000+00:00,9135,1216
1639,10,20,2023-07-28T15:49:07.414000+00:00,9135,1216
1640,9,22,2023-07-28T15:49:07.414000+00:00,9135,1216
1641,7,31,2023-07-28T15:49:07.414000+00:00,9135,1216
1642,5,44,2023-07-28T15:49:07.414000+00:00,9135,1216
1643,13,55,2023-07-28T15:49:07.414000+00:00,9135,1216
1644,14,63,2023-07-28T15:49:07.414000+00:00,9135,1216
1645,12,77,2023-07-28T15:49:07.414000+00:00,9135,1216
1646,6,81,2023-07-28T15:49:07.414000+00:00,9135,1216
1647,2,1,2023-07-28T15:49:14.820000+00:00,9135,1216
1648,1,11,2023-07-28T15:49:14.820000+00:00,9135,1216
1649,3,1,2023-07-28T15:49:29.679000+00:00,9135,1216
1650,9,10,2023-07-28T15:49:29.679000+00:00,9135,1216
1651,2,11,2023-07-28T15:49:29.679000+00:00,9135,1216
1652,12,14,2023-07-28T15:49:29.679000+00:00,9135,1216
1653,5,16,2023-07-28T15:49:29.679000+00:00,9135,1216
1654,4,18,2023-07-28T15:49:29.679000+00:00,9135,1216
1655,11,20,2023-07-28T15:49:29.679000+00:00,9135,1216
1656,10,22,2023-07-28T15:49:29.679000+00:00,9135,1216
1657,8,31,2023-07-28T15:49:29.679000+00:00,9135,1216
1658,6,44,2023-07-28T15:49:29.679000+00:00,9135,1216
1659,14,55,2023-07-28T15:49:29.679000+00:00,9135,1216
1660,1,63,2023-07-28T15:49:29.679000+00:00,9135,1216
1661,13,77,2023-07-28T15:49:29.679000+00:00,9135,1216
1662,7,81,2023-07-28T15:49:29.679000+00:00,9135,1216
1663,4,1,2023-07-28T15:49:33.554000+00:00,9135,1216
1664,1,4,2023-07-28T15:49:33.554000+00:00,9135,1216
1665,10,10,2023-07-28T15:49:33.554000+00:00,9135,1216
1666,3,11,2023-07-28T15:49:33.554000+00:00,9135,1216
1667,13,14,2023-07-28T15:49:33.554000+00:00,9135,1216
1668,6,16,2023-07-28T15:49:33.554000+00:00,9135,1216
1669,5,18,2023-07-28T15:49:33.554000+00:00,9135,1216
1670,12,20,2023-07-28T15:49:33.554000+00:00,9135,1216
1671,11,22,2023-07-28T15:49:33.554000+00:00,9135,1216
1672,9,31,2023-07-28T15:49:33.554000+00:00,9135,1216
1673,7,44,2023-07-28T15:49:33.554000+00:00,9135,1216
1674,15,55,2023-07-28T15:49:33.554000+00:00,9135,1216
1675,2,63,2023-07-28T15:49:33.554000+00:00,9135,1216
1676,14,77,2023-07-28T15:49:33.554000+00:00,9135,1216
1677,8,81,2023-07-28T15:49:33.554000+00:00,9135,1216
1678,5,1,2023-07-28T15:49:38.866000+00:00,9135,1216
1679,11,10,2023-07-28T15:49:38.866000+00:00,9135,1216
1680,4,11,2023-07-28T15:49:38.866000+00:00,9135,1216
1681,14,14,2023-07-28T15:49:38.866000+00:00,9135,1216
1682,7,16,2023-07-28T15:49:38.866000+00:00,9135,1216
1683,6,18,2023-07-28T15:49:38.866000+00:00,9135,1216
1684,13,20,2023-07-28T15:49:38.866000+00:00,9135,1216
1685,12,22,2023-07-28T15:49:38.866000+00:00,9135,1216
1686,10,31,2023-07-28T15:49:38.866000+00:00,9135,1216
1687,8,44,2023-07-28T15:49:38.866000+00:00,9135,1216
1688,2,55,2023-07-28T15:49:38.866000+00:00,9135,1216
1689,3,63,2023-07-28T15:49:38.866000+00:00,9135,1216
1690,15,77,2023-07-28T15:49:38.866000+00:00,9135,1216
1691,9,81,2023-07-28T15:49:38.866000+00:00,9135,1216
1692,6,10,2023-07-28T15:49:59.381000+00:00,9135,1216
1693,8,16,2023-07-28T15:49:59.381000+00:00,9135,1216
1694,7,18,2023-07-28T15:49:59.381000+00:00,9135,1216
1695,11,31,2023-07-28T15:49:59.381000+00:00,9135,1216
1696,9,44,2023-07-28T15:49:59.381000+00:00,9135,1216
1697,10,81,2023-07-28T15:49:59.381000+00:00,9135,1216
1698,6,1,2023-07-28T15:50:20.772000+00:00,9135,1216
1699,7,10,2023-07-28T15:50:20.772000+00:00,9135,1216
1700,5,11,2023-07-28T15:50:20.772000+00:00,9135,1216
1701,15,14,2023-07-28T15:50:20.772000+00:00,9135,1216
1702,9,16,2023-07-28T15:50:20.772000+00:00,9135,1216
1703,8,18,2023-07-28T15:50:20.772000+00:00,9135,1216
1704,14,20,2023-07-28T15:50:20.772000+00:00,9135,1216
1705,13,22,2023-07-28T15:50:20.772000+00:00,9135,1216
1706,12,31,2023-07-28T15:50:20.772000+00:00,9135,1216
1707,10,44,2023-07-28T15:50:20.772000+00:00,9135,1216
1708,4,63,2023-07-28T15:50:20.772000+00:00,9135,1216
1709,3,77,2023-07-28T15:50:20.772000+00:00,9135,1216
1710,11,81,2023-07-28T15:50:20.772000+00:00,9135,1216
1711,7,1,2023-07-28T15:50:33.381000+00:00,9135,1216
1712,2,4,2023-07-28T15:50:33.381000+00:00,9135,1216
1713,8,10,2023-07-28T15:50:33.381000+00:00,9135,1216
1714,6,11,2023-07-28T15:50:33.381000+00:00,9135,1216
1715,10,16,2023-07-28T15:50:33.381000+00:00,9135,1216
1716,9,18,2023-07-28T15:50:33.381000+00:00,9135,1216
1717,1,22,2023-07-28T15:50:33.381000+00:00,9135,1216
1718,13,31,2023-07-28T15:50:33.381000+00:00,9135,1216
1719,11,44,2023-07-28T15:50:33.381000+00:00,9135,1216
1720,3,55,2023-07-28T15:50:33.381000+00:00,9135,1216
1721,5,63,2023-07-28T15:50:33.381000+00:00,9135,1216
1722,4,77,2023-07-28T15:50:33.381000+00:00,9135,1216
1723,12,81,2023-07-28T15:50:33.381000+00:00,9135,1216
1724,8,1,2023-07-28T15:50:38.318000+00:00,9135,1216
1725,3,4,2023-07-28T15:50:38.318000+00:00,9135,1216
1726,9,10,2023-07-28T15:50:38.318000+00:00,9135,1216
1727,7,11,2023-07-28T15:50:38.318000+00:00,9135,1216
1728,11,16,2023-07-28T15:50:38.318000+00:00,9135,1216
1729,10,18,2023-07-28T15:50:38.318000+00:00,9135,1216
1730,2,22,2023-07-28T15:50:38.318000+00:00,9135,1216
1731,12,44,2023-07-28T15:50:38.318000+00:00,9135,1216
1732,4,55,2023-07-28T15:50:38.318000+00:00,9135,1216
1733,6,63,2023-07-28T15:50:38.318000+00:00,9135,1216
1734,5,77,2023-07-28T15:50:38.318000+00:00,9135,1216
1735,1,81,2023-07-28T15:50:38.318000+00:00,9135,1216
1736,9,1,2023-07-28T15:50:43.662000+00:00,9135,1216
1737,4,4,2023-07-28T15:50:43.662000+00:00,9135,1216
1738,10,10,2023-07-28T15:50:43.662000+00:00,9135,1216
1739,8,11,2023-07-28T15:50:43.662000+00:00,9135,1216
1740,12,16,2023-07-28T15:50:43.662000+00:00,9135,1216
1741,11,18,2023-07-28T15:50:43.662000+00:00,9135,1216
1742,3,22,2023-07-28T15:50:43.662000+00:00,9135,1216
1743,2,44,2023-07-28T15:50:43.662000+00:00,9135,1216
1744,5,55,2023-07-28T15:50:43.662000+00:00,9135,1216
1745,7,63,2023-07-28T15:50:43.662000+00:00,9135,1216
1746,6,77,2023-07-28T15:50:43.662000+00:00,9135,1216
1747,10,1,2023-07-28T15:50:59.552000+00:00,9135,1216
1748,5,4,2023-07-28T15:50:59.552000+00:00,9135,1216
1749,11,10,2023-07-28T15:50:59.552000+00:00,9135,1216
1750,9,11,2023-07-28T15:50:59.552000+00:00,9135,1216
1751,2,18,2023-07-28T15:50:59.552000+00:00,9135,1216
1752,4,22,2023-07-28T15:50:59.552000+00:00,9135,1216
1753,3,44,2023-07-28T15:50:59.552000+00:00,9135,1216
1754,6,55,2023-07-28T15:50:59.552000+00:00,9135,1216
1755,8,63,2023-07-28T15:50:59.552000+00:00,9135,1216
1756,7,77,2023-07-28T15:50:59.552000+00:00,9135,1216
1757,6,4,2023-07-28T15:51:07.099000+00:00,9135,1216
1758,4,11,2023-07-28T15:51:07.099000+00:00,9135,1216
1759,5,22,2023-07-28T15:51:07.099000+00:00,9135,1216
1760,7,55,2023-07-28T15:51:07.099000+00:00,9135,1216
1761,9,63,2023-07-28T15:51:07.099000+00:00,9135,1216
1762,8,77,2023-07-28T15:51:07.099000+00:00,9135,1216
1763,11,1,2023-07-28T15:51:20.521000+00:00,9135,1216
1764,7,4,2023-07-28T15:51:20.521000+00:00,9135,1216
1765,12,10,2023-07-28T15:51:20.521000+00:00,9135,1216
1766,5,14,2023-07-28T15:51:20.521000+00:00,9135,1216
1767,13,16,2023-07-28T15:51:20.521000+00:00,9135,1216
1768,15,20,2023-07-28T15:51:20.521000+00:00,9135,1216
1769,6,22,2023-07-28T15:51:20.521000+00:00,9135,1216
1770,14,31,2023-07-28T15:51:20.521000+00:00,9135,1216
1771,8,55,2023-07-28T15:51:20.521000+00:00,9135,1216
1772,10,63,2023-07-28T15:51:20.521000+00:00,9135,1216
1773,9,77,2023-07-28T15:51:20.521000+00:00,9135,1216
1774,8,4,2023-07-28T15:51:21.974000+00:00,9135,1216
1775,6,14,2023-07-28T15:51:21.974000+00:00,9135,1216
1776,7,22,2023-07-28T15:51:21.974000+00:00,9135,1216
1777,9,55,2023-07-28T15:51:21.974000+00:00,9135,1216
1778,5,63,2023-07-28T15:51:21.974000+00:00,9135,1216
1779,10,77,2023-07-28T15:51:21.974000+00:00,9135,1216
1780,3,4,2023-07-28T15:51:25.739000+00:00,9135,1216
1781,5,11,2023-07-28T15:51:25.739000+00:00,9135,1216
1782,7,14,2023-07-28T15:51:25.739000+00:00,9135,1216
1783,8,22,2023-07-28T15:51:25.739000+00:00,9135,1216
1784,4,44,2023-07-28T15:51:25.739000+00:00,9135,1216
1785,6,63,2023-07-28T15:51:25.739000+00:00,9135,1216
1786,4,4,2023-07-28T15:51:30.630000+00:00,9135,1216
1787,6,11,2023-07-28T15:51:30.630000+00:00,9135,1216
1788,8,14,2023-07-28T15:51:30.630000+00:00,9135,1216
1789,3,18,2023-07-28T15:51:30.630000+00:00,9135,1216
1790,9,22,2023-07-28T15:51:30.630000+00:00,9135,1216
1791,5,44,2023-07-28T15:51:30.630000+00:00,9135,1216
1792,2,55,2023-07-28T15:51:30.630000+00:00,9135,1216
1793,7,63,2023-07-28T15:51:30.630000+00:00,9135,1216
1794,9,1,2023-07-28T15:51:40.208000+00:00,9135,1216
1795,10,22,2023-07-28T15:51:40.208000+00:00,9135,1216
1796,11,77,2023-07-28T15:51:40.208000+00:00,9135,1216
